Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A04,EK24,UBE3A,510.692596435547,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10213.8515625,,,524.586181640625,496.961151123047,15150,5335,9815,2,3,5333,9812,0.0286895794252117,,,,,,,,1750,,,,,,,,,,,,,,5799.10564285178,892.700244196592,2620.46742583523,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,517.760681152344,503.666748046875,,,,,,,,,,,,
B04,EK25,PWSIC,17.1227912902832,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,342.455810546875,,,19.3876495361328,14.862283706665,15226,220,15006,89,131,5491,9515,1.0359421876203,0.0637704730033875,,,0.072364771876034,0.0551761806332964,2,,1750,,,UBE3A,0.0318852381273326,,,0.036182385938017,0.0275880903166482,3.08999847552796,,,3.4935671917934,2.68642975926251,7620.76332452947,628.585137720221,729.614902668206,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,18.2777843475342,15.9689283370972,,,0.06815530733166,0.0593856451776703,,,0.03407765366583,0.0296928225888352,,,3.29590024185581,2.8840967092001
B04,EK25,UBE3A,537.013122558594,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,10740.2626953125,,,551.312744140625,522.88525390625,15226,5580,9646,89,131,5491,9515,1.0359421876203,,,,,,,,1750,,,,,,,,,,,,,,5898.38068033854,911.662338297965,2739.18685876208,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,544.287109375,529.783813476563,,,,,,,,,,,,
C04,EK26,PWSIC,8.88841247558594,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,177.768249511719,,,10.466724395752,7.31221628189087,16209,122,16087,12,110,1081,15006,0.295866758700472,0.216440081596375,,,0.256935160561354,0.175945016474005,2,,1750,,,UBE3A,0.10822004425884,,,0.128467580280677,0.0879725082370027,9.7652126777057,,,11.4138312135244,8.11659414188697,7212.58371421939,617.645134153809,667.283144319027,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,9.69340896606445,8.0839672088623,,,0.237100820855958,0.195779356179402,,,0.118550410427979,0.0978896780897008,,,10.6063438222494,8.92408153316201
C04,EK26,UBE3A,82.1327743530273,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1642.65551757813,,,87.0131225585938,77.2725830078125,16209,1093,15116,12,110,1081,15006,0.295866758700472,,,,,,,,1750,,,,,,,,,,,,,,5071.08385225315,919.876888060134,1199.79972178603,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,84.6202239990234,79.6505737304688,,,,,,,,,,,,
D04,EK27,PWSIC,233.387054443359,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,4667.7412109375,,,242.068695068359,224.768997192383,15594,2806,12788,1329,1477,6100,6688,0,0.613199234008789,,,0.639991845101405,0.586406610792763,2,,1750,,,UBE3A,0.306599613973542,,,0.319995922550702,0.293203305396382,23.4654603211715,,,24.2501538871144,22.6807667552286,7638.46146745743,644.300444380134,1902.83679366543,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,237.808456420898,228.982192993164,,,0.626868585670441,0.599529870223727,,,0.313434292835221,0.299764935111863,,,23.8658040798387,23.0651165625044
D04,EK27,UBE3A,761.211181640625,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15224.2236328125,,,778.957824707031,743.728210449219,15594,7429,8165,1329,1477,6100,6688,0,,,,,,,,1750,,,,,,,,,,,,,,5974.08336257062,956.322568603067,3346.78973151091,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,770.232116699219,752.258850097656,,,,,,,,,,,,
E04,EK28,PWSIC,5.05330419540405,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,101.06608581543,,,6.40011596679688,3.91093850135803,14932,64,14868,25,39,4957,9911,0.432951617072653,0.0211625955998898,,,0.026408255116568,0.0159169349355727,2,,1750,,,UBE3A,0.0105812975130352,,,0.013204127558284,0.00795846746778637,1.04705059742101,,,1.30386988489226,0.790231309949755,7339.98916435242,633.908992037646,662.651901964522,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,5.71024751663208,4.44900274276733,,,0.0238207600048517,0.018504430047289,,,0.0119103800024259,0.00925221502364451,,,1.17719018406107,0.916911010780939
E04,EK28,UBE3A,477.569427490234,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,9551.388671875,,,490.998443603516,464.291961669922,14932,4982,9950,25,39,4957,9911,0.432951617072653,,,,,,,,1750,,,,,,,,,,,,,,5946.51608414805,916.605741868522,2594.81450996635,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,484.401824951172,470.776489257813,,,,,,,,,,,,
F04,EK29,PWSIC,925.115295410156,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,18502.306640625,,,946.677551269531,903.941040039063,13923,7581,6342,4599,2982,3946,2396,0,1.65333664417267,,,1.70609247373966,1.60058074064111,2,,1750,,,UBE3A,0.826668303595192,,,0.853046236869831,0.800290370320554,45.2555235106543,,,46.0460590146365,44.4649880066721,7065.75980109801,682.06372095816,4157.95253684123,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,936.067016601563,914.264465332031,,,1.68025031800923,1.62642289637154,,,0.840125159004617,0.813211448185768,,,45.6588197758448,44.8522272454638
F04,EK29,UBE3A,1119.0888671875,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,22381.77734375,,,1143.9833984375,1094.71032714844,13923,8545,5378,4599,2982,3946,2396,0,,,,,,,,1750,,,,,,,,,,,,,,5908.05263733303,1044.25530703975,4029.32664133235,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,1131.72436523438,1106.58776855469,,,,,,,,,,,,
G04,EK30,PWSIC,55.2908630371094,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1105.81726074219,,,59.4885597229004,51.1080932617188,14572,669,13903,42,627,1032,12871,0,1.22771716117859,,,1.34625465024926,1.10917979050424,2,,1750,,,UBE3A,0.613858610188376,,,0.673127325124631,0.554589895252122,38.0367032349088,,,40.3122959970604,35.7611104727572,8026.6853647731,619.141942087132,959.221996285382,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,57.4306755065918,53.1549415588379,,,1.28819527223137,1.16723916852214,,,0.644097636115683,0.58361958426107,,,39.1977155600234,36.8756909097942
G04,EK30,UBE3A,90.0710067749023,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,1801.42016601563,,,95.4715957641602,84.6950912475586,14572,1074,13498,42,627,1032,12871,0,,,,,,,,1750,,,,,,,,,,,,,,5808.92155629874,918.887885797534,1279.29799848751,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,92.8233108520508,87.3251190185547,,,,,,,,,,,,
H04,EK31,PWSIC,63.4008369445801,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1268.01672363281,,,68.0742797851563,58.7458915710449,13533,710,12823,77,633,1240,11583,0.80311956261026,1.05271148681641,,,1.14880050311492,0.956622476940181,2,,1750,,,UBE3A,0.526355745013774,,,0.574400251557458,0.478311238470091,34.484473670915,,,36.5466804295381,32.422266912292,8287.82491781745,621.803258038363,1023.99607400254,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,65.7829284667969,61.0235633850098,,,1.10173623701234,1.00368674304275,,,0.550868118506172,0.501843371521376,,,35.5366144029664,33.4323329388637
H04,EK31,UBE3A,120.452445983887,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,2409.048828125,,,126.978820800781,113.962066650391,13533,1317,12216,77,633,1240,11583,0.80311956261026,,,,,,,,1750,,,,,,,,,,,,,,5861.94702871405,931.018132742511,1410.88463359188,Copy Number Variation Experiment with a Reference Copy Number of 1,,,,123.777702331543,117.136558532715,,,,,,,,,,,,
A05,,PWSIC,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,0,-1,-1,,,,,,,,,,,,,1750,,,,,,,,,,,,,,,,,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,,,,,,,,,,,,,,
A05,,UBE3A,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,,,,,,,,,,,,,,
B05,EK01,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.241195157170296,0,14615,0,14615,0,0,0,14615,0,,,,,,,,1750,,,UBE3A,,,,,,,,,,,0,570.104829595189,570.104829595187,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.110206201672554,0,,,,,,,,,,,,
B05,EK01,UBE3A,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,0,,,0.241195157170296,0,14615,0,14615,0,0,0,14615,0,,,,,,,,1750,,,,,,,,,,,,,,0,897.894427016236,897.894427016236,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.110206201672554,0,,,,,,,,,,,,
C05,EK02,PWSIC,134.641143798828,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,2692.82275390625,,,141.242156982422,128.076965332031,14879,1609,13270,714,895,6145,7125,0,0.370364636182785,,,0.39054338862821,0.350185891881942,2,,1750,,,UBE3A,0.185182320127538,,,0.195271694314105,0.175092945940971,15.624796032024,,,16.3430762412742,14.9065158227739,6870.46101351893,617.916789495128,1294.06059327591,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,138.004379272461,131.287490844727,,,0.380659761084403,0.360069519425749,,,0.190329880542202,0.180034759712874,,,15.9912598684724,15.2583321955757
C05,EK02,UBE3A,727.073425292969,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14541.46875,,,744.686706542969,709.719909667969,14879,6859,8020,714,895,6145,7125,0,,,,,,,,1750,,,,,,,,,,,,,,5666.87604180667,920.081275167489,3108.28379579241,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,736.02685546875,718.187561035156,,,,,,,,,,,,
D05,EK03,PWSIC,301.182922363281,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6023.658203125,,,310.843902587891,291.600616455078,16758,3785,12973,1526,2259,5110,7863,4.07343718904784,1.0155633687973,,,1.05633656946105,0.974790262438543,2,,1750,,,UBE3A,0.507781707974898,,,0.528168284730523,0.487395131219272,33.6774020595395,,,34.5741437605392,32.7806603585397,6880.2964301932,610.419833782634,2026.54842415224,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,306.102081298828,296.284240722656,,,1.03636555143206,0.994761280467535,,,0.518182775716028,0.497380640233767,,,34.1349124738772,33.2198916452017
D05,EK03,UBE3A,593.134643554688,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11862.693359375,,,607.646484375,578.799682617188,16758,6636,10122,1526,2259,5110,7863,4.07343718904784,,,,,,,,1750,,,,,,,,,,,,,,5697.67678790699,942.148855924277,2825.29024252394,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,600.516296386719,585.799072265625,,,,,,,,,,,,
E05,EK04,PWSIC,300.931335449219,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6018.626953125,,,311.043914794922,290.904937744141,15286,3450,11836,1428,2022,4825,7011,2.80876279983414,0.972494125366211,,,1.01315757520394,0.931830616404537,2,,1750,,,UBE3A,0.486247047902118,,,0.506578787601968,0.465915308202268,32.7164349014836,,,33.6368686433651,31.7960011596021,6923.20898568416,620.328176247667,2042.86767595693,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,306.079986572266,295.805145263672,,,0.993240282542249,0.951747909066224,,,0.496620141271125,0.475873954533112,,,33.1860329430418,32.2468368599254
E05,EK04,UBE3A,618.885681152344,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12377.7138671875,,,634.506286621094,603.4697265625,15286,6253,9033,1428,2022,4825,7011,2.80876279983414,,,,,,,,1750,,,,,,,,,,,,,,5638.52847865446,943.422542923803,2864.03600727837,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,626.829528808594,610.995178222656,,,,,,,,,,,,
F05,EK05,PWSIC,384.263610839844,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7685.2724609375,,,396.130737304688,372.514953613281,14732,4105,10627,2112,1993,5308,5319,9.87358582725004,0.932538747787476,,,0.96845782945125,0.896619613577204,2,,1750,,,UBE3A,0.466269360757113,,,0.484228914725625,0.448309806788602,31.7997070140205,,,32.6350561492691,30.9643578787719,6572.57435774066,624.614824534293,2281.98475962879,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,390.303314208984,378.254760742188,,,0.950864051958177,0.914213391070276,,,0.475432025979089,0.457106695535138,,,32.2258882256012,31.3735258024398
F05,EK05,UBE3A,824.123657226563,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,16482.47265625,,,843.418823242188,805.139953613281,14732,7420,7312,2112,1993,5308,5319,9.87358582725004,,,,,,,,1750,,,,,,,,,,,,,,5723.67732149109,954.52329008741,3356.58159262714,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,833.928588867188,814.399841308594,,,,,,,,,,,,
G05,EK06,PWSIC,331.998779296875,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6639.9755859375,,,341.988128662109,322.093536376953,17521,4308,13213,1882,2426,5601,7612,6.52591296081226,1.01324117183685,,,1.05148432264289,0.974998134647796,2,,1750,,,UBE3A,0.506620614322671,,,0.525742161321445,0.487499067323898,33.6262898241593,,,34.4686837264762,32.7838959218425,6787.23691354112,603.319112362115,2123.79841648169,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,337.084808349609,326.934661865234,,,1.03275250879548,0.99372994849521,,,0.516376254397738,0.496864974247605,,,34.056071562685,33.1965080856336
G05,EK06,UBE3A,655.3203125,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13106.40625,,,670.458129882813,640.374816894531,17521,7483,10038,1882,2426,5601,7612,6.52591296081226,,,,,,,,1750,,,,,,,,,,,,,,5576.12019927461,925.808801681783,2911.89864747753,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,663.019348144531,647.67138671875,,,,,,,,,,,,
H05,EK07,PWSIC,376.618988037109,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7532.3798828125,,,388.405151367188,364.949737548828,14587,3996,10591,1911,2085,4974,5617,5.22801802237544,1.00250780582428,,,1.04193762321846,0.963077900518805,2,,1750,,,UBE3A,0.501253880934316,,,0.52096881160923,0.481538950259402,33.3890148295475,,,34.2637709061186,32.5142587529764,6743.42469697481,615.744255632846,2294.376671044,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,382.617584228516,370.650817871094,,,1.02262430182261,0.982391221914654,,,0.511312150911305,0.491195610957327,,,33.8353026165677,32.9427270425273
H05,EK07,UBE3A,751.353759765625,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15027.0751953125,,,769.544738769531,733.439697265625,14587,6885,7702,1911,2085,4974,5617,5.22801802237544,,,,,,,,1750,,,,,,,,,,,,,,5619.24194832375,937.28311171887,3147.14714065041,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,760.599731445313,742.179870605469,,,,,,,,,,,,
A06,EK08,PWSIC,332.024444580078,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6640.48876953125,,,343.618255615234,320.543792724609,13026,3203,9823,1534,1669,4575,5248,7.15963193677083,0.891741871833801,,,0.930176531311092,0.853307218245282,2,,1750,,,UBE3A,0.445870937389094,,,0.465088265655546,0.426653609122641,30.8375336870822,,,31.7567843508053,29.9182830233592,6907.03829074732,619.059166581376,2165.22814667531,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,337.925384521484,326.152954101563,,,0.911350680804799,0.872133068751575,,,0.4556753404024,0.436066534375787,,,31.3065220840346,30.3685452901299
A06,EK08,UBE3A,744.664916992188,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14893.298828125,,,763.806884765625,725.829467773438,13026,6109,6917,1534,1669,4575,5248,7.15963193677083,,,,,,,,1750,,,,,,,,,,,,,,5681.15116285111,945.238665700011,3166.31109354401,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,754.392333984375,735.017333984375,,,,,,,,,,,,
B06,EK09,PWSIC,403.886749267578,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,8077.73486328125,,,415.970123291016,391.92626953125,15070,4379,10691,2210,2169,5195,5496,12.5409286676876,1.01562929153442,,,1.05396742142747,0.9772910536216,2,,1750,,,UBE3A,0.507814618762268,,,0.526983710713736,0.4886455268108,33.6788496704669,,,34.5220012178617,32.8356981230721,6286.59432781992,641.719187428135,2281.99179789765,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,410.036224365234,397.769287109375,,,1.03518874249419,0.996069732554882,,,0.517594371247095,0.498034866277441,,,34.1090115926694,33.2486877482644
B06,EK09,UBE3A,795.342895507813,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,15906.857421875,,,813.951721191406,777.02392578125,15070,7405,7665,2210,2169,5195,5496,12.5409286676876,,,,,,,,1750,,,,,,,,,,,,,,5846.78694755971,964.575598144531,3363.56531562425,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,804.800415039063,785.960876464844,,,,,,,,,,,,
C06,EK10,PWSIC,183.781158447266,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,3675.623046875,,,191.395584106445,176.215682983398,15606,2257,13349,482,1775,3362,9987,0,1.1048389673233,,,1.16237241170127,1.04730560094868,2,,1092.10546875,,,UBE3A,0.552419503162486,,,0.581186205850635,0.523652800474338,35.5844217389136,,,36.7780577274766,34.3907857503506,3996.20348277365,614.65275349118,1103.70568159515,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,187.659912109375,179.915145874023,,,1.13419236531018,1.07548564733976,,,0.567096182655092,0.537742823669881,,,36.1934109937786,34.9754324840486
C06,EK10,UBE3A,332.684051513672,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,6653.68115234375,,,343.283874511719,322.178924560547,15606,3844,11762,482,1775,3362,9987,0,,,,,,,,1750,,,,,,,,,,,,,,5362.85444150482,889.179028292291,1991.11471254123,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,338.080200195313,327.312591552734,,,,,,,,,,,,
D06,EK11,PWSIC,341.645812988281,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,6832.916015625,,,351.933563232422,331.447296142578,17077,4304,12773,1929,2375,5678,7095,1.95336960912818,0.98506498336792,,,1.02216909752162,0.947960908480254,2,,1750,,,UBE3A,0.492532501500469,,,0.51108454876081,0.473980454240127,32.9997839916596,,,33.8325907630969,32.1669772202223,5269.25631209023,639.912425388308,1806.66865238164,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,346.883422851563,336.431488037109,,,1.00399508992604,0.966134916075837,,,0.501997544963019,0.483067458037918,,,33.4246725323659,32.5748954509534
D06,EK11,UBE3A,693.651306152344,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,13873.0263671875,,,709.573364257813,677.94189453125,17077,7607,9470,1929,2375,5678,7095,1.95336960912818,,,,,,,,1750,,,,,,,,,,,,,,5707.56092967864,934.739652143436,3060.80696245616,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,701.747863769531,685.610046386719,,,,,,,,,,,,
E06,EK12,PWSIC,0,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,0,,,0.213923200964928,0,16478,0,16478,0,0,6679,9799,0,0,,,,,2,,1750,,,UBE3A,,,,,,,,,,,0,632.75056991642,632.75056991642,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.0977457910776138,0,,,,,,,,,,,,
E06,EK12,UBE3A,611.465698242188,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,12229.314453125,,,626.390258789063,596.72802734375,16478,6679,9799,0,0,6679,9799,0,,,,,,,,1750,,,,,,,,,,,,,,5658.103300453,899.69517928652,2828.41273246476,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,619.056579589844,603.923461914063,,,,,,,,,,,,
F06,EK13,PWSIC,0.0653612911701202,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,1.3072258234024,,,0.312198281288147,0.00274510099552572,18000,1,17999,0,1,8974,9025,0,0.000160973839228973,,,0.000542054507431246,0,2,,1750,,,UBE3A,8.04869228992934E-05,,,0.000271027253715623,0,0.00804804452758995,,,0.0270990107785044,0,7213.2919921875,655.461049868574,655.825373809813,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,0.162690997123718,0.01771255210042,,,0.000339510998690276,0,,,0.000169755499345138,0,,,0.0169734653550383,0
F06,EK13,UBE3A,812.073425292969,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,16241.46875,,,829.336975097656,795.059631347656,18000,8974,9026,0,1,8974,9025,0,,,,,,,,1750,,,,,,,,,,,,,,5690.19250375379,907.546684314162,3291.96132785034,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,820.849731445313,803.362182617188,,,,,,,,,,,,
G06,EK14,PWSIC,274.251831054688,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,5485.03662109375,,,283.099243164063,265.470428466797,17967,3736,14231,1444,2292,5416,8815,2.34509866461758,0.969367384910583,,,1.00818926292374,0.930545471322516,2,,1750,,,UBE3A,0.484683683561564,,,0.50409463146187,0.465272735661258,32.6455856508688,,,33.5261860388587,31.7649852628789,6172.90155578221,632.263828571645,1784.36615777845,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,278.757507324219,269.763336181641,,,0.989174058974094,0.949560675272162,,,0.494587029487047,0.474780337636081,,,33.0948625387966,32.1963087629409
G06,EK14,UBE3A,565.836730957031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,11316.734375,,,579.4345703125,552.394226074219,17967,6860,11107,1444,2292,5416,8815,2.34509866461758,,,,,,,,1750,,,,,,,,,,,,,,5578.95245818647,927.21556545624,2703.30033665508,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,572.754760742188,558.959106445313,,,,,,,,,,,,
H06,EK15,PWSIC,379.930053710938,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,7598.60107421875,,,391.464111328125,368.507965087891,15385,4246,11139,1997,2249,5139,6000,5.4212154066923,1.03622651100159,,,1.07593962261843,0.99651347102964,2,,1750,,,UBE3A,0.518113273412017,,,0.537969811309214,0.49825673551482,34.1287624900043,,,34.9903416269897,33.2671833530189,6531.32235716336,634.125843358025,2261.65242103872,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,385.800628662109,374.088592529297,,,1.05648762024676,1.0159654734013,,,0.528243810123381,0.507982736700652,,,34.5683284970376,33.689196482971
H06,EK15,UBE3A,733.295349121094,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,14665.9072265625,,,750.714477539063,716.13037109375,15385,7136,8249,1997,2249,5139,6000,5.4212154066923,,,,,,,,1750,,,,,,,,,,,,,,5739.14730027545,955.752337304646,3174.42679006771,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,742.150390625,724.50634765625,,,,,,,,,,,,
A07,EK16,PWSIC,192.307998657227,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,3846.15991210938,,,200.274154663086,184.395431518555,14980,2259,12721,678,1581,3971,8750,0,0.879851281642914,,,0.924197554606993,0.83550499470109,2,,1750,,,UBE3A,0.439925637327021,,,0.462098777303497,0.417752497350545,30.551969207498,,,31.6213861745514,29.4825522404446,6181.7231664704,629.126041440842,1466.46361857314,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,196.365631103516,188.264343261719,,,0.902476543312908,0.857226005995175,,,0.451238271656454,0.428613002997588,,,31.0975808397162,30.0063575752798
A07,EK16,UBE3A,437.137512207031,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,8742.75,,,449.84423828125,424.566589355469,14980,4649,10331,678,1581,3971,8750,0,,,,,,,,1750,,,,,,,,,,,,,,5776.43205165719,938.897608536117,2440.21253684518,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,443.603393554688,430.706970214844,,,,,,,,,,,,
B07,EK17,PWSIC,466.623962402344,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,9332.4794921875,,,479.479919433594,453.906982421875,15833,5184,10649,2850,2334,5775,4874,6.29860397072809,1.00807702541351,,,1.04328523335364,0.97286883173533,2,,1750,,,UBE3A,0.504038516272243,,,0.521642616676821,0.486434415867665,33.5123409951962,,,34.290549406831,32.7341325835613,6701.72675728504,650.616767484242,2631.85558433054,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,473.165588378906,460.118530273438,,,1.02603959379325,0.990114471295717,,,0.513019796896627,0.495057235647859,,,33.9093682768249,33.1153137135674
B07,EK17,UBE3A,925.770446777344,Manual,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),HEX,18515.408203125,,,945.989196777344,905.893249511719,15833,8625,7208,2850,2334,5775,4874,6.29860397072809,,,,,,,,1750,,,,,,,,,,,,,,5843.87998980978,984.75803166092,3631.756508831,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,936.042724609375,915.587097167969,,,,,,,,,,,,
C07,EK18,PWSIC,268.906066894531,Manual,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,5378.12109375,,,278.002410888672,259.879486083984,16630,3398,13232,1208,2190,4726,8506,0,1.03580451011658,,,1.0796710259931,0.991937902635425,2,,1750,,,UBE3A,0.517902232157131,,,0.53983551299655,0.495968951317713,34.1196040947332,,,35.0715581762216,33.1676500132448,6184.20270741751,664.412652904783,1792.26873259416,Copy Number Variation Experiment with a Reference Copy Number of 2,,,,273.538269042969,264.292022705078,,,1.05818490484771,1.01342402378081,,,0.529092452423857,0.506712011890406,,,34.6052850073908,33.6339231820756
