ENSSSCG00000025569	ensembl
ENSSSCG00000023290	ensembl
ENSSSCG00000023387	ensembl
ENSSSCG00000028799	ensembl
ENSSSCG00000024925	ensembl
ENSSSCG00000011455	ensembl
ENSSSCG00000011456	CHDH
ENSSSCG00000019474	5S_rRNA
ENSSSCG00000011457	IL17RB
ENSSSCG00000011458	ACTR8
ENSSSCG00000011459	SELK
ENSSSCG00000022522	ensembl
ENSSSCG00000027019	ensembl
ENSSSCG00000011461	LRTM1
ENSSSCG00000029852	WNT5A
ENSSSCG00000028134	ensembl
ENSSSCG00000025776	ensembl
ENSSSCG00000024417	ensembl
ENSSSCG00000021439	CCDC66
ENSSSCG00000020839	U6
ENSSSCG00000024201	FAM208A
ENSSSCG00000030359	ARHGEF3
ENSSSCG00000011463	IL17RD
ENSSSCG00000019334	ensembl
ENSSSCG00000020990	ensembl
ENSSSCG00000011465	PDE12
ENSSSCG00000011466	ARF4
ENSSSCG00000011467	DENND6A
ENSSSCG00000011468	ensembl
ENSSSCG00000011470	ABHD6
ENSSSCG00000011471	ensembl
ENSSSCG00000028970	ensembl
ENSSSCG00000011472	ensembl
ENSSSCG00000025207	ensembl
ENSSSCG00000011473	RPP14
ENSSSCG00000028975	ensembl
ENSSSCG00000011474	PXK
ENSSSCG00000025881	PDHB
ENSSSCG00000022131	KCTD6
ENSSSCG00000011477	ACOX2
ENSSSCG00000011478	FAM107A
ENSSSCG00000025529	FAM3D
ENSSSCG00000011482	C3orf67
ENSSSCG00000021530	ensembl
ENSSSCG00000026380	ensembl
ENSSSCG00000019903	5S_rRNA
ENSSSCG00000024705	ensembl
ENSSSCG00000011485	PTPRG
ENSSSCG00000011486	ensembl
ENSSSCG00000011487	ensembl
ENSSSCG00000011488	ensembl
ENSSSCG00000011489	ensembl
ENSSSCG00000027617	SYNPR
ENSSSCG00000011492	SNTN
ENSSSCG00000011490	C3orf49
ENSSSCG00000011491	THOC7
ENSSSCG00000026351	ensembl
ENSSSCG00000011493	ATXN7
ENSSSCG00000011494	ensembl
ENSSSCG00000025202	ensembl
ENSSSCG00000011495	PRICKLE2
ENSSSCG00000018815	7SK
ENSSSCG00000030037	ensembl
ENSSSCG00000011496	ADAMTS9
ENSSSCG00000027833	ensembl
ENSSSCG00000011497	MAGI1
ENSSSCG00000018904	ensembl
ENSSSCG00000011498	SLC25A26
ENSSSCG00000011499	LRIG1
ENSSSCG00000020125	SNORA44
ENSSSCG00000024690	ensembl
ENSSSCG00000011500	ensembl
ENSSSCG00000020842	ensembl
ENSSSCG00000011501	SUCLG2
ENSSSCG00000011502	FAM19A1
ENSSSCG00000011503	FAM19A4
ENSSSCG00000011504	EOGT
ENSSSCG00000011510	TMF1
ENSSSCG00000011506	UBA3
ENSSSCG00000011507	ARL6IP5
ENSSSCG00000011508	LMOD3
ENSSSCG00000011511	FRMD4B
ENSSSCG00000028311	ensembl
ENSSSCG00000011512	ensembl
ENSSSCG00000011513	ensembl
ENSSSCG00000011514	ensembl
ENSSSCG00000028669	ensembl
ENSSSCG00000025922	ensembl
ENSSSCG00000031014	CU468856.2
ENSSSCG00000030729	CU468856.1
ENSSSCG00000027675	ensembl
ENSSSCG00000011515	ensembl
ENSSSCG00000019661	ensembl
ENSSSCG00000011516	EIF4E3
ENSSSCG00000026200	PROK2
ENSSSCG00000021115	U6
ENSSSCG00000025053	ensembl
ENSSSCG00000011518	SHQ1
ENSSSCG00000011519	GXYLT2
ENSSSCG00000023967	ensembl
ENSSSCG00000024410	ensembl
ENSSSCG00000011521	PDZRN3
ENSSSCG00000011522	CNTN3
ENSSSCG00000024805	U6
ENSSSCG00000021801	ensembl
ENSSSCG00000011524	CHL1
ENSSSCG00000019387	U6
ENSSSCG00000022154	ensembl
ENSSSCG00000025873	U6
ENSSSCG00000022873	ensembl
ENSSSCG00000022851	U6
ENSSSCG00000018941	U6
ENSSSCG00000026687	SNORA31
ENSSSCG00000021182	SNORA31
ENSSSCG00000027386	ensembl
ENSSSCG00000011527	ensembl
ENSSSCG00000011528	IL5RA
ENSSSCG00000011529	TRNT1
ENSSSCG00000011530	CRBN
ENSSSCG00000028732	U2
ENSSSCG00000023806	LRRN1
ENSSSCG00000011531	ensembl
ENSSSCG00000011532	SUMF1
ENSSSCG00000023856	ensembl
ENSSSCG00000023721	ensembl
ENSSSCG00000030107	ensembl
ENSSSCG00000023437	ensembl
ENSSSCG00000011533	ensembl
ENSSSCG00000011534	BHLHE40
ENSSSCG00000011535	ARL8B
ENSSSCG00000011536	ensembl
ENSSSCG00000020679	ensembl
ENSSSCG00000023891	GRM7
ENSSSCG00000025101	ensembl
ENSSSCG00000011538	LMCD1
ENSSSCG00000023082	SSUH2
ENSSSCG00000021585	OXTR
ENSSSCG00000021856	ensembl
ENSSSCG00000030273	ensembl
ENSSSCG00000011542	ensembl
ENSSSCG00000011540	ensembl
ENSSSCG00000011543	LHFPL4
ENSSSCG00000011545	ensembl
ENSSSCG00000011546	MTMR14
ENSSSCG00000011551	TADA3
ENSSSCG00000011550	CAMK1
ENSSSCG00000011549	OGG1
ENSSSCG00000011548	BRPF1
ENSSSCG00000011547	ensembl
ENSSSCG00000011552	ARPC4
ENSSSCG00000011553	ensembl
ENSSSCG00000011555	RPUSD3
ENSSSCG00000011557	CIDEC
ENSSSCG00000011558	JAGN1
ENSSSCG00000011556	IL17RE
ENSSSCG00000011559	IL17RC
ENSSSCG00000011560	CRELD1
ENSSSCG00000011561	ensembl
ENSSSCG00000011562	EMC3
ENSSSCG00000011563	FANCD2
ENSSSCG00000027184	U6
ENSSSCG00000011565	BRK1
ENSSSCG00000011567	VHLL
ENSSSCG00000011568	GHRL
ENSSSCG00000011569	ensembl
ENSSSCG00000011570	IRAK2
ENSSSCG00000023808	ensembl
ENSSSCG00000020719	ensembl
ENSSSCG00000011572	ensembl
ENSSSCG00000023084	ensembl
ENSSSCG00000023087	ensembl
ENSSSCG00000021939	ensembl
ENSSSCG00000011577	SLC6A1
ENSSSCG00000025515	ensembl
ENSSSCG00000011576	HRH1
ENSSSCG00000011575	ATG7
ENSSSCG00000030581	VGLL4
ENSSSCG00000011578	TAMM41
ENSSSCG00000019373	5_8S_rRNA
ENSSSCG00000021633	snoU13
ENSSSCG00000029587	TIMP4
ENSSSCG00000023225	SYN2
ENSSSCG00000011579	PPARG
ENSSSCG00000011580	TSEN2
ENSSSCG00000011581	MKRN2OS
ENSSSCG00000029877	MKRN2
ENSSSCG00000022633	ensembl
ENSSSCG00000024453	ensembl
ENSSSCG00000011583	TMEM40
ENSSSCG00000011582	CAND2
ENSSSCG00000027637	RPL32
ENSSSCG00000030032	SNORA7
ENSSSCG00000011589	ensembl
ENSSSCG00000011590	RHO
ENSSSCG00000011591	ensembl
ENSSSCG00000011592	PLXND1
ENSSSCG00000011593	ensembl
ENSSSCG00000020539	U6
ENSSSCG00000023600	ensembl
ENSSSCG00000029810	ensembl
ENSSSCG00000011596	TRH
ENSSSCG00000028582	ensembl
ENSSSCG00000011594	NR2C2
ENSSSCG00000011598	ensembl
ENSSSCG00000026432	U6
ENSSSCG00000011599	GRIP2
ENSSSCG00000011600	ensembl
ENSSSCG00000011601	LSM3
ENSSSCG00000011602	XPC
ENSSSCG00000011603	TMEM43
ENSSSCG00000011604	CHCHD4
ENSSSCG00000025926	ensembl
ENSSSCG00000011605	ensembl
ENSSSCG00000011606	WNT7A
ENSSSCG00000011609	FBLN2
ENSSSCG00000027634	ensembl
ENSSSCG00000028031	ensembl
ENSSSCG00000011608	ensembl
ENSSSCG00000011610	NUP210
ENSSSCG00000020690	ensembl
ENSSSCG00000027812	IQSEC1
ENSSSCG00000023354	ACAD9
ENSSSCG00000024552	ensembl
ENSSSCG00000025538	KIAA1257
ENSSSCG00000024000	EFCC1
ENSSSCG00000029812	ensembl
ENSSSCG00000029341	ensembl
ENSSSCG00000025710	ensembl
ENSSSCG00000029436	ensembl
ENSSSCG00000011612	RPN1
ENSSSCG00000011611	HMCES
ENSSSCG00000011616	ensembl
ENSSSCG00000011613	H1FX
ENSSSCG00000011615	RAB7A
ENSSSCG00000011617	DNAJB8
ENSSSCG00000011618	GATA2
ENSSSCG00000023123	ensembl
ENSSSCG00000021063	ensembl
ENSSSCG00000011621	SEC61A1
ENSSSCG00000011622	KBTBD12
ENSSSCG00000011620	ensembl
ENSSSCG00000011623	TPRA1
ENSSSCG00000024134	MGLL
ENSSSCG00000024827	ABTB1
ENSSSCG00000021397	PODXL2
ENSSSCG00000011624	MCM2
ENSSSCG00000026112	ensembl
ENSSSCG00000026937	ensembl
ENSSSCG00000026804	ensembl
ENSSSCG00000024001	ensembl
ENSSSCG00000023929	TXNRD3
ENSSSCG00000011626	C3orf22
ENSSSCG00000011625	CHST13
ENSSSCG00000011627	ensembl
ENSSSCG00000011628	DNAJC13
ENSSSCG00000011629	ACAD11
ENSSSCG00000011630	ACKR4
ENSSSCG00000011632	ensembl
ENSSSCG00000011631	UBA5
ENSSSCG00000011634	ensembl
ENSSSCG00000011635	TMEM108
ENSSSCG00000011636	BFSP2
ENSSSCG00000011637	ensembl
ENSSSCG00000021966	ensembl
ENSSSCG00000021362	U6
ENSSSCG00000027294	ensembl
ENSSSCG00000028605	ensembl
ENSSSCG00000030540	ensembl
ENSSSCG00000028203	ICA
ENSSSCG00000011640	TF
ENSSSCG00000011639	SRPRB
ENSSSCG00000011638	RAB6B
ENSSSCG00000018249	Y_RNA
ENSSSCG00000011641	ensembl_havana
ENSSSCG00000011642	RYK
ENSSSCG00000011643	ensembl
ENSSSCG00000011644	ANAPC13
ENSSSCG00000011645	CEP63
ENSSSCG00000011646	KY
ENSSSCG00000011647	ensembl
ENSSSCG00000024492	ensembl
ENSSSCG00000022539	ensembl
ENSSSCG00000028410	ensembl
ENSSSCG00000028082	SNORD112
ENSSSCG00000025212	ensembl
ENSSSCG00000011649	ensembl
ENSSSCG00000011648	ensembl
ENSSSCG00000011650	MSL2
ENSSSCG00000011653	PCCB
ENSSSCG00000011652	ensembl
ENSSSCG00000022885	ensembl
ENSSSCG00000028601	ensembl
ENSSSCG00000026048	ensembl
ENSSSCG00000021508	SLC35G2
ENSSSCG00000025701	NCK1
ENSSSCG00000022500	IL20RB
ENSSSCG00000021480	U6
ENSSSCG00000011655	ensembl
ENSSSCG00000011656	ensembl
ENSSSCG00000011657	CLDN18
ENSSSCG00000025785	ensembl
ENSSSCG00000029190	ensembl
ENSSSCG00000024961	ensembl
ENSSSCG00000028152	DBR1
ENSSSCG00000022473	A4GNT
ENSSSCG00000027467	DZIP1L
ENSSSCG00000011658	ensembl
ENSSSCG00000026979	ensembl
ENSSSCG00000026746	CEP70
ENSSSCG00000027443	MRAS
ENSSSCG00000027505	ensembl
ENSSSCG00000027164	ensembl
ENSSSCG00000023814	FAIM
ENSSSCG00000021203	ensembl
ENSSSCG00000028562	FOXL2
ENSSSCG00000011660	ensembl
ENSSSCG00000018185	U6
ENSSSCG00000011661	MRPS22
ENSSSCG00000011662	COPB2
ENSSSCG00000011663	RBP2
ENSSSCG00000018439	SNORA33
ENSSSCG00000011664	RBP1
ENSSSCG00000030661	ensembl
ENSSSCG00000030704	U6
ENSSSCG00000026073	ensembl
ENSSSCG00000011666	CLSTN2
ENSSSCG00000011667	ensembl
ENSSSCG00000011668	TRIM42
ENSSSCG00000011669	SLC25A36
ENSSSCG00000019991	snoU13
ENSSSCG00000028303	SPSB4
ENSSSCG00000011670	PXYLP1
ENSSSCG00000022073	ensembl
ENSSSCG00000011672	RASA2
ENSSSCG00000011673	ensembl
ENSSSCG00000029774	RNF7
ENSSSCG00000011675	GRK7
ENSSSCG00000011676	ensembl
ENSSSCG00000011677	GK5
ENSSSCG00000011678	XRN1
ENSSSCG00000011679	ATR
ENSSSCG00000019490	7SK
ENSSSCG00000011680	PLS1
ENSSSCG00000011681	TRPC1
ENSSSCG00000011683	PCOLCE2
ENSSSCG00000011685	PAQR9
ENSSSCG00000011684	U2SURP
ENSSSCG00000021168	SNORD112
ENSSSCG00000022031	CHST2
ENSSSCG00000022733	ensembl
ENSSSCG00000019975	U6
ENSSSCG00000011686	ensembl
ENSSSCG00000019379	U1
ENSSSCG00000011687	ensembl
ENSSSCG00000024768	ensembl
ENSSSCG00000022934	U6
ENSSSCG00000011688	ensembl
ENSSSCG00000025296	U6
ENSSSCG00000011689	PLOD2
ENSSSCG00000011690	PLSCR4
ENSSSCG00000011691	PLSCR5
ENSSSCG00000020329	7SK
ENSSSCG00000011692	ZIC1
ENSSSCG00000011693	ZIC4
ENSSSCG00000011695	AGTR1
ENSSSCG00000011694	ensembl
ENSSSCG00000011698	GYG1
ENSSSCG00000025293	HLTF
ENSSSCG00000011699	HPS3
ENSSSCG00000011700	CP
ENSSSCG00000025468	ensembl
ENSSSCG00000011701	ensembl
ENSSSCG00000011702	TM4SF1
ENSSSCG00000011703	TM4SF4
ENSSSCG00000011704	ensembl
ENSSSCG00000011705	COMMD2
ENSSSCG00000011706	ANKUB1
ENSSSCG00000027459	RNF13
ENSSSCG00000030260	PFN2
ENSSSCG00000011708	TSC22D2
ENSSSCG00000028477	SERP1
ENSSSCG00000011710	EIF2A
ENSSSCG00000022706	ERICH6
ENSSSCG00000027598	SELT
ENSSSCG00000024295	SIAH2
ENSSSCG00000028859	ensembl
ENSSSCG00000011712	P2RY14
ENSSSCG00000011713	P2RY12
ENSSSCG00000025418	ensembl
ENSSSCG00000011714	ensembl
ENSSSCG00000023787	ensembl
ENSSSCG00000011715	GPR87
ENSSSCG00000011716	P2RY13
ENSSSCG00000011717	IGSF10
ENSSSCG00000022105	ensembl
ENSSSCG00000026131	ensembl
ENSSSCG00000011718	ensembl
ENSSSCG00000011720	MBNL1
ENSSSCG00000011721	P2RY1
ENSSSCG00000011722	RAP2B
ENSSSCG00000023209	Metazoa_SRP
ENSSSCG00000024205	ARHGEF26
ENSSSCG00000024916	DHX36
ENSSSCG00000023582	ensembl
ENSSSCG00000026678	ensembl
ENSSSCG00000021983	5S_rRNA
ENSSSCG00000011723	MME
ENSSSCG00000021501	ensembl
ENSSSCG00000026718	PLCH1
ENSSSCG00000021495	C3orf33
ENSSSCG00000025316	SLC33A1
ENSSSCG00000028855	ensembl
ENSSSCG00000011725	ensembl
ENSSSCG00000019096	U6
ENSSSCG00000011724	ensembl
ENSSSCG00000026410	SNORA70
ENSSSCG00000027876	ensembl
ENSSSCG00000025810	ensembl
ENSSSCG00000030567	SSR3
ENSSSCG00000027646	TIPARP
ENSSSCG00000026579	ensembl
ENSSSCG00000029352	CCNL1
ENSSSCG00000011726	VEPH1
ENSSSCG00000011727	PTX3
ENSSSCG00000024884	7SK
ENSSSCG00000025238	SHOX2
ENSSSCG00000027751	ensembl
ENSSSCG00000027556	ensembl
ENSSSCG00000030041	ensembl
ENSSSCG00000030454	ensembl
ENSSSCG00000020919	MLF1
ENSSSCG00000025651	GFM1
ENSSSCG00000020984	LXN
ENSSSCG00000028623	RARRES1
ENSSSCG00000026018	MFSD1
ENSSSCG00000022054	ensembl
ENSSSCG00000029959	U6
ENSSSCG00000011728	IQCJ
ENSSSCG00000023056	U6
ENSSSCG00000011729	ensembl
ENSSSCG00000011730	IL12A
ENSSSCG00000027790	ensembl
ENSSSCG00000022287	ensembl
ENSSSCG00000030666	ensembl
ENSSSCG00000011731	SMC4
ENSSSCG00000019020	ssc-mir-15b
ENSSSCG00000019389	ssc-mir-16-1
ENSSSCG00000011732	TRIM59
ENSSSCG00000011733	ensembl
ENSSSCG00000011734	ARL14
ENSSSCG00000021430	ensembl
ENSSSCG00000020395	SNORD112
ENSSSCG00000023434	ensembl
ENSSSCG00000021774	B3GALNT1
ENSSSCG00000022952	NMD3
ENSSSCG00000030593	ensembl
ENSSSCG00000022248	OTOL1
ENSSSCG00000029080	SPTSSB
ENSSSCG00000023458	7SK
ENSSSCG00000020451	SNORA76
ENSSSCG00000020622	U6
ENSSSCG00000011735	SI
ENSSSCG00000021108	ensembl
ENSSSCG00000030453	ensembl
ENSSSCG00000011736	SLITRK3
ENSSSCG00000021503	BCHE
ENSSSCG00000023393	ZBBX
ENSSSCG00000011737	SERPINI2
ENSSSCG00000011738	ensembl
ENSSSCG00000011739	PDCD10
ENSSSCG00000011740	SERPINI1
ENSSSCG00000011741	GOLIM4
ENSSSCG00000027220	ensembl
ENSSSCG00000011743	MECOM
ENSSSCG00000011744	ensembl
ENSSSCG00000023605	Telomerase-vert
ENSSSCG00000024585	ACTRT3
ENSSSCG00000026829	MYNN
ENSSSCG00000024714	LRRC34
ENSSSCG00000023679	LRRIQ4
ENSSSCG00000029608	ensembl
ENSSSCG00000028497	SAMD7
ENSSSCG00000026357	ensembl
ENSSSCG00000020952	SNORA40
ENSSSCG00000030467	PHC3
ENSSSCG00000023726	U6
ENSSSCG00000011745	PRKCI
ENSSSCG00000011746	SKIL
ENSSSCG00000011747	CLDN11
ENSSSCG00000011748	SLC7A14
ENSSSCG00000027441	RPL22L1
ENSSSCG00000020927	SLC2A2
ENSSSCG00000024250	U6
ENSSSCG00000028905	TNIK
ENSSSCG00000022822	U6
ENSSSCG00000020763	ensembl
ENSSSCG00000011750	PLD1
ENSSSCG00000011751	TMEM212
ENSSSCG00000011752	ensembl
ENSSSCG00000020306	ensembl
ENSSSCG00000020906	TNFSF10
ENSSSCG00000011754	GHSR
ENSSSCG00000011755	NCEH1
ENSSSCG00000021786	ensembl
ENSSSCG00000020335	7SK
ENSSSCG00000019223	U1
ENSSSCG00000011756	NLGN1
ENSSSCG00000011758	ensembl
ENSSSCG00000025449	7SK
ENSSSCG00000026138	7SK
ENSSSCG00000023871	ensembl
ENSSSCG00000019249	U6
ENSSSCG00000011760	ensembl
ENSSSCG00000024502	U6
ENSSSCG00000030612	ensembl
ENSSSCG00000025896	U6
ENSSSCG00000020389	U6
ENSSSCG00000018447	U6
ENSSSCG00000011761	ensembl
ENSSSCG00000028230	ensembl
ENSSSCG00000026125	ensembl
ENSSSCG00000029240	ensembl
ENSSSCG00000030413	ensembl
ENSSSCG00000022924	ensembl
ENSSSCG00000011762	ACTL6A
ENSSSCG00000011763	MRPL47
ENSSSCG00000011764	NDUFB5
ENSSSCG00000025738	ensembl
ENSSSCG00000020570	SNORA81
ENSSSCG00000011765	ensembl
ENSSSCG00000011766	ensembl
ENSSSCG00000025817	ensembl
ENSSSCG00000011767	TTC14
ENSSSCG00000011768	CCDC39
ENSSSCG00000019512	U6
ENSSSCG00000011769	FXR1
ENSSSCG00000011770	DNAJC19
ENSSSCG00000030687	ensembl
ENSSSCG00000011771	SOX2
ENSSSCG00000024727	U6
ENSSSCG00000026494	U6
ENSSSCG00000011772	ensembl
ENSSSCG00000024828	ensembl
ENSSSCG00000025942	MCCC1
ENSSSCG00000022783	DCUN1D1
ENSSSCG00000027802	U6
ENSSSCG00000024393	B3GNT5
ENSSSCG00000021749	ensembl
ENSSSCG00000026097	LAMP3
ENSSSCG00000020700	SNORA63
ENSSSCG00000027448	SNORA81
ENSSSCG00000022926	SNORA63
ENSSSCG00000022729	KLHL6
ENSSSCG00000011775	KLHL24
ENSSSCG00000011776	YEATS2
ENSSSCG00000011779	PARL
ENSSSCG00000011780	ensembl
ENSSSCG00000011781	ensembl
ENSSSCG00000011782	ABCC5
ENSSSCG00000011783	EIF2B5
ENSSSCG00000024689	HTR3C
ENSSSCG00000011784	HTR3D
ENSSSCG00000025374	DVL3
ENSSSCG00000024437	AP2M1
ENSSSCG00000028856	ABCF3
ENSSSCG00000026185	VWA5B2
ENSSSCG00000029263	ensembl
ENSSSCG00000021319	ALG3
ENSSSCG00000025067	ECE2
ENSSSCG00000029888	CAMK2N2
ENSSSCG00000023998	PSMD2
ENSSSCG00000030255	EIF4G1
ENSSSCG00000028380	SNORD66
ENSSSCG00000028372	FAM131A
ENSSSCG00000021581	CLCN2
ENSSSCG00000022507	POLR2H
ENSSSCG00000023909	THPO
ENSSSCG00000025270	CHRD
ENSSSCG00000027025	ensembl
ENSSSCG00000026516	EPHB3
ENSSSCG00000011785	ensembl
ENSSSCG00000030202	ensembl
ENSSSCG00000011787	MAGEF1
ENSSSCG00000011788	ensembl
ENSSSCG00000021272	ensembl
ENSSSCG00000021616	ensembl
ENSSSCG00000028398	ensembl
ENSSSCG00000021723	ensembl
ENSSSCG00000011791	MAP3K13
ENSSSCG00000029137	ensembl
ENSSSCG00000025921	ensembl
ENSSSCG00000011793	LIPH
ENSSSCG00000011794	SENP2
ENSSSCG00000011795	IGF2BP2
ENSSSCG00000026603	U6
ENSSSCG00000029935	ensembl
ENSSSCG00000027929	ensembl
ENSSSCG00000022550	ensembl
ENSSSCG00000019681	ensembl
ENSSSCG00000021062	ensembl
ENSSSCG00000011796	CRYGS
ENSSSCG00000011797	TBCCD1
ENSSSCG00000011798	ensembl
ENSSSCG00000011799	AHSG
ENSSSCG00000011800	FETUB
ENSSSCG00000011801	HRG
ENSSSCG00000011802	ensembl
ENSSSCG00000019296	SNORA27
ENSSSCG00000011803	EIF4A2
ENSSSCG00000018746	SNORD2
ENSSSCG00000018172	SNORA63
ENSSSCG00000020580	SNORA81
ENSSSCG00000019309	SNORA63
ENSSSCG00000019418	SNORA4
ENSSSCG00000011804	RFC4
ENSSSCG00000011806	MASP1
ENSSSCG00000011805	RTP1
ENSSSCG00000011808	SST
ENSSSCG00000011809	ensembl
ENSSSCG00000011810	ensembl
ENSSSCG00000028430	ensembl
ENSSSCG00000011811	ensembl
ENSSSCG00000019404	ssc-mir-28
ENSSSCG00000011812	TPRG1
ENSSSCG00000020193	U3
ENSSSCG00000025592	TP63
ENSSSCG00000011813	P3H2
ENSSSCG00000028484	CLDN1
ENSSSCG00000024788	CLDN16
ENSSSCG00000025847	5S_rRNA
ENSSSCG00000022341	ensembl
ENSSSCG00000021413	ensembl
ENSSSCG00000021206	IL1RAP
ENSSSCG00000024420	GMNC
ENSSSCG00000011815	OSTN
ENSSSCG00000011817	ensembl
ENSSSCG00000018793	ensembl
ENSSSCG00000029252	FGF12
ENSSSCG00000020081	5S_rRNA
ENSSSCG00000011819	MB21D2
ENSSSCG00000011820	ensembl
ENSSSCG00000026260	ATP13A5
ENSSSCG00000011821	ensembl
ENSSSCG00000025546	ensembl
ENSSSCG00000011822	OPA1
ENSSSCG00000026362	HES1
ENSSSCG00000025128	CPN2
ENSSSCG00000026868	LRRC15
ENSSSCG00000031035	GP5
ENSSSCG00000011824	ensembl
ENSSSCG00000011825	ATP13A3
ENSSSCG00000011826	TMEM44
ENSSSCG00000011827	LSG1
ENSSSCG00000011828	FAM43A
ENSSSCG00000027209	ensembl
ENSSSCG00000011830	ensembl
ENSSSCG00000011831	APOD
ENSSSCG00000011832	ensembl
ENSSSCG00000024109	ensembl
ENSSSCG00000011833	DLG1
ENSSSCG00000030778	MFI2
ENSSSCG00000011837	MELTF
ENSSSCG00000011842	ensembl
ENSSSCG00000011841	SENP5
ENSSSCG00000027323	NCBP2
ENSSSCG00000029291	ensembl
ENSSSCG00000011843	PAK2
ENSSSCG00000026934	PIGX
ENSSSCG00000021918	CEP19
ENSSSCG00000023527	NRROS
ENSSSCG00000011845	PCYT1A
ENSSSCG00000011846	SLC51A
ENSSSCG00000011847	ZDHHC19
ENSSSCG00000011848	TFRC
ENSSSCG00000020275	U2
ENSSSCG00000011849	TNK2
ENSSSCG00000011850	ensembl
ENSSSCG00000018206	ensembl
ENSSSCG00000011851	MUC20
ENSSSCG00000011852	ensembl
ENSSSCG00000011853	RUBCN
ENSSSCG00000026509	SNORD112
ENSSSCG00000027139	FYTTD1
ENSSSCG00000011854	LRCH3
ENSSSCG00000020163	SNORA31
ENSSSCG00000011855	IQCG
ENSSSCG00000011856	RPL35A
ENSSSCG00000011857	LMLN
ENSSSCG00000020428	U6
ENSSSCG00000026753	ensembl
ENSSSCG00000011858	ZNF148
ENSSSCG00000011860	SLC12A8
ENSSSCG00000026935	ensembl
ENSSSCG00000011859	HEG1
ENSSSCG00000011862	MUC13
ENSSSCG00000024844	ensembl
ENSSSCG00000011864	UMPS
ENSSSCG00000021656	ensembl
ENSSSCG00000030362	ensembl
ENSSSCG00000028717	ensembl
ENSSSCG00000025349	CCDC14
ENSSSCG00000011867	ensembl
ENSSSCG00000020935	ensembl
ENSSSCG00000027952	ADCY5
ENSSSCG00000024904	ensembl
ENSSSCG00000011870	PDIA5
ENSSSCG00000011871	havana
ENSSSCG00000011872	SEMA5B
ENSSSCG00000019771	ensembl
ENSSSCG00000028575	ensembl
ENSSSCG00000011873	HSPBAP1
ENSSSCG00000011874	PARP14
ENSSSCG00000011875	PARP15
ENSSSCG00000020034	U6
ENSSSCG00000011876	DTX3L
ENSSSCG00000027709	PARP9
ENSSSCG00000028475	KPNA1
ENSSSCG00000029716	WDR5B
ENSSSCG00000026990	FAM162A
ENSSSCG00000025107	CCDC58
ENSSSCG00000028871	ensembl
ENSSSCG00000027867	ensembl
ENSSSCG00000029661	ensembl
ENSSSCG00000011878	ensembl
ENSSSCG00000020134	SNORD112
ENSSSCG00000011877	CD86
ENSSSCG00000025436	ILDR1
ENSSSCG00000030305	SLC15A2
ENSSSCG00000011880	EAF2
ENSSSCG00000011881	IQCB1
ENSSSCG00000011882	GOLGB1
ENSSSCG00000011884	HCLS1
ENSSSCG00000011885	FBXO40
ENSSSCG00000011886	ARGFX
ENSSSCG00000022308	ensembl
ENSSSCG00000029517	ensembl
ENSSSCG00000020928	SNORA70
ENSSSCG00000027148	ensembl
ENSSSCG00000011887	ensembl
ENSSSCG00000011888	GPR156
ENSSSCG00000011889	GSK3B
ENSSSCG00000011890	NR1I2
ENSSSCG00000028774	ensembl
ENSSSCG00000011892	ensembl
ENSSSCG00000011893	COX17
ENSSSCG00000011894	POPDC2
ENSSSCG00000011895	PLA1A
ENSSSCG00000011896	ADPRH
ENSSSCG00000011899	CD80
ENSSSCG00000011897	ensembl
ENSSSCG00000027064	ensembl
ENSSSCG00000011901	TMEM39A
ENSSSCG00000026224	ARHGAP31
ENSSSCG00000011903	ensembl
ENSSSCG00000011904	UPK1B
ENSSSCG00000011905	ensembl
ENSSSCG00000011906	IGSF11
ENSSSCG00000011908	ensembl
ENSSSCG00000019813	U6
ENSSSCG00000019624	SNORD12
ENSSSCG00000027941	ensembl
ENSSSCG00000024302	GAP43
ENSSSCG00000011910	ensembl
ENSSSCG00000026113	ZBTB20
ENSSSCG00000023641	ensembl
ENSSSCG00000029267	ensembl
ENSSSCG00000011911	ensembl
ENSSSCG00000011912	ensembl
ENSSSCG00000028589	ensembl
ENSSSCG00000011913	ensembl
ENSSSCG00000011914	ZDHHC23
ENSSSCG00000011915	GRAMD1C
ENSSSCG00000020373	U6
ENSSSCG00000011916	ATP6V1A
ENSSSCG00000011917	NAA50
ENSSSCG00000011918	USF3
ENSSSCG00000024429	SIDT1
ENSSSCG00000024663	SPICE1
ENSSSCG00000025826	BOC
ENSSSCG00000021271	ensembl
ENSSSCG00000011922	ensembl
ENSSSCG00000021965	ensembl
ENSSSCG00000011923	NEPRO
ENSSSCG00000011924	GTPBP8
ENSSSCG00000011925	CD200R1
ENSSSCG00000030856	CH242-101P22.3
ENSSSCG00000011926	CD200R1L
ENSSSCG00000011927	UBE2B
ENSSSCG00000011928	CCDC80
ENSSSCG00000011929	SLC35A5
ENSSSCG00000011930	ATG3
ENSSSCG00000011931	ensembl
ENSSSCG00000027820	CD200
ENSSSCG00000025721	TMPRSS7
ENSSSCG00000025803	ensembl
ENSSSCG00000021511	GCSAM
ENSSSCG00000028279	ensembl
ENSSSCG00000023918	ensembl
ENSSSCG00000030440	ensembl
ENSSSCG00000025939	ensembl
ENSSSCG00000030335	ensembl
ENSSSCG00000019591	7SK
ENSSSCG00000011933	NECTIN3
ENSSSCG00000023993	ensembl_havana
